ID,Nombre,Goles,Foto,DefaultFoto
2282,Claudio David Di Pascua,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2282.jpg,False
2283,Julio César Sopeña,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2283.jpg,False
2284,Alvaro Generali,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2284.jpg,False
2285,Claudio Martins,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2285.jpg,True
2286,Jorge Omár Valdéz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2286.jpg,True
2287,Fernando Javier Cabrera Franggi,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2287.jpg,False
2288,Mauro Paglione,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2288.jpg,True
2289,José Luis Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2289.jpg,True
2290,Francisco Martiarena,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2290.jpg,False
2291,José Bonelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2291.jpg,True
2292,Juan Bello,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2292.jpg,True
2293,Héctor Macchiavello,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2293.jpg,False
2294,Emilio Peduto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2294.jpg,True
2295,Roque Tottene,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2295.jpg,True
2296,Dagoberto Sa Varalla,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2296.jpg,True
2297,Orlando Becoña,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2297.jpg,True
2298,Agustín Berdiñas,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2298.jpg,True
2299,Rigieri Rossi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2299.jpg,True
2300,Tomás González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2300.jpg,True
2301,Abel Hernández,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2301.jpg,True
2302,Gilberto Verdi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2302.jpg,True
2303,Walter Hugo Clavarés,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2303.jpg,True
2304,Euclides Franco,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2304.jpg,True
2305,Felipe Santos González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2305.jpg,True
2306,Luis Alvarez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2306.jpg,True
2307,Luis Mercadal,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2307.jpg,True
2308,Rodolfo Carreras,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2308.jpg,True
2309,Fredesvindo Scarone,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2309.jpg,True
2310,Luis Onorato,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2310.jpg,True
2311,Modesto Ortiz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2311.jpg,True
2312,Juan García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2312.jpg,True
2313,Albano Loayza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2313.jpg,False
2314,Carlos Risso,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2314.jpg,True
2315,Carlos Kerberg,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2315.jpg,True
2316,José Licio,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2316.jpg,True
2317,Juan Carlos Paz Sosa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2317.jpg,False
2318,Abel Roux,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2318.jpg,False
2319,Rogelio Guarnieri,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2319.jpg,True
2320,Roberto Fonseca,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2320.jpg,True
2322,Héctor Romero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2322.jpg,False
2323,Luis Minoli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2323.jpg,True
2324,Eduardo Pissanes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2324.jpg,True
2325,Eliseo Domínguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2325.jpg,True
2326,Héctor De los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2326.jpg,True
2327,Rodolfo Perreta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2327.jpg,True
2328,Luis Pereyra,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2328.jpg,True
2329,Nelson Flores,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2329.jpg,True
2331,Arcy Correa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2331.jpg,True
2332,A. Pereyra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2332.jpg,True
2333,Pedro Petrone Schiavone,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2333.jpg,False
2334,Antonio Quagliatta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2334.jpg,True
2335,Elías Dell' Avo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2335.jpg,True
2336,Héctor Montero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2336.jpg,True
2337,José Ramón Yanque,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2337.jpg,True
2338,Juan Carlos Benedussi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2338.jpg,True
2339,Juan Etcheverry,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2339.jpg,True
2340,José Lamas (a prueba),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2340.jpg,False
2345,Isabelino Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2345.jpg,True
2346,Maldonado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2346.jpg,True
2347,Julio Richieri,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2347.jpg,True
2349,Bergara,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2349.jpg,True
2350,Adolfo Erico,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2350.jpg,False
2351,Souza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2351.jpg,True
2352,José María Villadóniga,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2352.jpg,True
2353,Oscar Díaz,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2353.jpg,True
2354,Héctor Donapetri,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2354.jpg,True
2355,Mendilarzu,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2355.jpg,True
2356,Eulogio Yaguno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2356.jpg,True
2357,Bolívar Albistur,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2357.jpg,True
2358,Raúl Gotuzzo,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2358.jpg,True
2359,Bica,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2359.jpg,True
2360,Julio Rodas,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2360.jpg,True
2361,Antonio Azevedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2361.jpg,True
2362,Héctor Gualdoni,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2362.jpg,True
2363,Osvaldo Cluzet,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2363.jpg,True
2364,Blas Hipólito Baz Silva (jugador de Racing a préstamo),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2364.jpg,False
2365,Juan María Bermúdez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2365.jpg,True
2367,Gustavo Castrillón da Cunha,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2367.jpg,False
2368,Marcelo Lancieri Domenech,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2368.jpg,True
2369,Fabián Costello,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2369.jpg,False
2370,Federico Agnese,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2370.jpg,False
2371,Andrés Mur,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2371.jpg,True
2373,Uberfil González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2373.jpg,True
2374,Omar Tejera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2374.jpg,True
2375,A. de Cicco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2375.jpg,True
2377,Enrique Navarro,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2377.jpg,False
2380,Juan Mermies,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2380.jpg,True
2381,Eduardo Silvera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2381.jpg,True
2382,Mario Da Cunha,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2382.jpg,True
2383,Néstor Cerqueiro,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2383.jpg,True
2384,Julio César Benavídez (a prueba),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2384.jpg,False
2385,Enrique Arregui,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2385.jpg,True
2386,César Tonar,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2386.jpg,True
2387,Julio Arriola,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2387.jpg,True
2389,Jorge Pereyra De los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2389.jpg,True
2390,Orlando Bugallo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2390.jpg,True
2392,Jesús Quevedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2392.jpg,True
2393,Raúl Arándiga López,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2393.jpg,True
2394,Nicolás Panto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2394.jpg,True
2395,Washington Pereyra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2395.jpg,True
2396,Juan Francisco Medina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2396.jpg,True
2397,Roberto Dutruel,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2397.jpg,True
2398,Antonio Amado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2398.jpg,True
2400,Antonio Pelúa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2400.jpg,True
2401,Luis Recalde,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2401.jpg,True
2402,Roberto Leopardi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2402.jpg,False
2403,Juan José Rivero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2403.jpg,True
2404,Juan Cavali,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2404.jpg,True
2405,Antonio Medrano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2405.jpg,True
2406,Juan Mogordoy,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2406.jpg,True
2407,César Rodríguez Barboza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2407.jpg,True
2409,W. Velázquez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2409.jpg,True
2410,Juan Carlos Peón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2410.jpg,True
2411,Ruben Pedrozo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2411.jpg,False
2412,Julio Rosas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2412.jpg,True
2413,Juan Richard Morán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2413.jpg,False
2415,Héctor Arguello,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2415.jpg,False
2416,Santiago Homenchenko,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2416.jpg,False
2428,Luis Gualberto Maciel,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2428.jpg,True
2429,Antonio Soñora,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2429.jpg,False
2430,Luis Rivadavia,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2430.jpg,True
2431,Luis Angrisani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2431.jpg,False
2432,Daniel Di Bartolomeo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2432.jpg,False
2433,Alcides Gómez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2433.jpg,True
2434,Carlos Apratto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2434.jpg,True
2435,Luis Rocha,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2435.jpg,False
2436,Jorge Chessio,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2436.jpg,True
2437,Mario Areco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2437.jpg,True
2438,Diroza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2438.jpg,True
2439,Nélson Lacerda,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2439.jpg,True
2440,Euclides Sena,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2440.jpg,True
2441,Miguel Moreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2441.jpg,True
2442,Luis Mesa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2442.jpg,True
2443,Miguel Plá,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2443.jpg,True
2444,Gomensoro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2444.jpg,True
2445,Alberto Abelleira Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2445.jpg,False
2446,Fernando Caballero,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2446.jpg,True
2447,Daniel Allende,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2447.jpg,True
2448,Antonio Falcón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2448.jpg,True
2449,Jorge Sosa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2449.jpg,True
2450,Alberto Moreno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2450.jpg,True
2452,Zacarias,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2452.jpg,True
2453,Roberto Álvarez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2453.jpg,True
2455,Eduardo Belza Franco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2455.jpg,False
2456,Fredy Freire,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2456.jpg,False
2458,Luis Daniel Cupla Oviedo,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2458.jpg,False
2459,Gonzalo Vicente,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2459.jpg,False
2461,Fabián Alexander Díaz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2461.jpg,False
2462,Fernando López,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2462.jpg,False
2463,Randall Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2463.jpg,False
2464,Lucas Graneri,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2464.jpg,False
2465,Bruno Javier Barbato Téliz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2465.jpg,False
2466,Simón Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2466.jpg,False
2467,Fabio Gambetta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2467.jpg,True
2468,Marcelo Larrosa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2468.jpg,True
2469,Daniel Grillo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2469.jpg,False
2470,Juan José Bogado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2470.jpg,False
2471,Jorge Luis Amengual Bonnafon,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2471.jpg,True
2472,Marcelo Paglia,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2472.jpg,True
2473,Sergio Zamora,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2473.jpg,True
2474,Gonzalo Erik De Los Santos Olivera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2474.jpg,False
2475,Marcos Patricio Camarda Télis,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2475.jpg,False
2476,Ángel Cardozo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2476.jpg,False
2477,Fabián Ezequiel Borges De Los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2477.jpg,False
2478,Joaquín Darío Machado Arispe,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2478.jpg,False
2479,Carlos Andrés Jacques Coelho,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2479.jpg,False
2480,Fernando Rocha,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2480.jpg,True
2481,Oscar Alsina (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2481.jpg,False
2483,Renato Ferreira (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2483.jpg,True
2484,Sergio Acuña,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2484.jpg,False
2485,Antonio Zelenkov Silvestre (a prueba),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2485.jpg,False
2486,Miguel Filus,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2486.jpg,True
2487,Marcos Ramos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2487.jpg,False
2488,Guillermo González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2488.jpg,False
2489,José Constanzo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2489.jpg,True
2490,Juan Manuel Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2490.jpg,False
2491,Lucas Pereira (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2491.jpg,True
2492,Rodrigo Pollero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2492.jpg,False
2493,Federico Omar Saroldi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2493.jpg,False
2494,Luis Laurino,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2494.jpg,True
2495,Nelson Gargiullo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2495.jpg,True
2496,Bruno Irigoin,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2496.jpg,True
2497,Elbio Garrasini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2497.jpg,True
2498,Manuel Martins,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2498.jpg,True
2499,Ricardo Guido,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2499.jpg,True
2500,Mario Altamirano,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2500.jpg,True
2502,Juan Peratto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2502.jpg,True
2503,Antonio Sacco,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2503.jpg,True
2504,Alfredo Kieffer,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2504.jpg,True
2505,Ángel Sánchez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2505.jpg,True
2506,Martín Ricardo Broli Gorgoroso,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2506.jpg,False
2507,Alberto Martínez Píriz,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2507.jpg,False
2508,José Alberto Gómez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2508.jpg,True
2509,Gustavo De Simone,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2509.jpg,False
2510,Héctor Viglio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2510.jpg,True
2512,Juan Carlos Da Rosa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2512.jpg,True
2513,Jean Belhot,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2513.jpg,True
2514,René Borjas (refuerzo de Uruguay Onward),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2514.jpg,False
2515,Agustín Héctor Castro Rodríguez (refuerzo de Lito),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2515.jpg,True
2516,Germán Montero,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2516.jpg,True
2517,Armand Doorn (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2517.jpg,False
2518,Martin Duplex Kanga (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2518.jpg,False
2519,Marciano Rolando Chilavert González (a prueba),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2519.jpg,False
2520,Nazaire Michel Tatap (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2520.jpg,False
2521,Luis Ademir Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2521.jpg,False
2522,Agustín Rodríguez Canobra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2522.jpg,False
2523,Cristian Fabián Callejas Rodríguez (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2523.jpg,False
2525,Matías Ferreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2525.jpg,False
2526,Luis Jaime,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2526.jpg,True
2527,Asdrúbal Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2527.jpg,True
2528,Héctor Biglio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2528.jpg,True
2529,Alfred Herfield,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2529.jpg,True
2530,A. Blanco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2530.jpg,True
2531,Jorge Chanes,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2531.jpg,True
2532,Sebastián Javier Rodríguez Iriarte,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2532.jpg,False
2534,P. Seoane,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2534.jpg,True
2536,Meirán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2536.jpg,True
2537,Anderson Michael Bonette Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2537.jpg,False
2538,Manuel Souto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2538.jpg,False
2539,Damián Costa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2539.jpg,False
2540,Facundo Vega,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2540.jpg,False
2541,Simón Changa Bass,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2541.jpg,False
2542,Franco Natanel García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2542.jpg,False
2543,Matías Alarcón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2543.jpg,False
