ID,Nombre,Goles,Foto
2275,William Leslie Poole,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2275.jpg
2276,Herbert Ernest Aubrey Craven,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2276.jpg
2277,Estefani Reis,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2277.jpg
2278,Luis Carlos Sauco,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2278.jpg
2279,Gastón Linares,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2279.jpg
2280,Gustavo Dalto,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2280.jpg
2281,Héctor Méndez,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2281.jpg
2282,Claudio David Di Pascua,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2282.jpg
2283,Julio César Sopeña,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2283.jpg
2284,Alvaro Generali,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2284.jpg
2285,Claudio Martins,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2285.jpg
2286,Jorge Omár Valdéz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2286.jpg
2287,Fernando Javier Cabrera Franggi,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2287.jpg
2288,Mauro Paglione,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2288.jpg
2289,José Luis Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2289.jpg
2290,Francisco Martiarena,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2290.jpg
2291,José Bonelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2291.jpg
2292,Juan Bello,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2292.jpg
2293,Héctor Macchiavello,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2293.jpg
2294,Emilio Peduto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2294.jpg
2295,Roque Tottene,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2295.jpg
2296,Dagoberto Sa Varalla,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2296.jpg
2297,Orlando Becoña,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2297.jpg
2298,Agustín Berdiñas,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2298.jpg
2299,Rigieri Rossi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2299.jpg
2300,Tomás González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2300.jpg
2301,Abel Hernández,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2301.jpg
2302,Gilberto Verdi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2302.jpg
2303,Walter Hugo Clavarés,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2303.jpg
2304,Euclides Franco,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2304.jpg
2305,Felipe Santos González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2305.jpg
2306,Luis Alvarez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2306.jpg
2307,Luis Mercadal,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2307.jpg
2308,Rodolfo Carreras,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2308.jpg
2309,Fredesvindo Scarone,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2309.jpg
2310,Luis Onorato,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2310.jpg
2311,Modesto Ortiz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2311.jpg
2312,Juan García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2312.jpg
2313,Albano Loayza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2313.jpg
2314,Carlos Risso,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2314.jpg
2315,Carlos Kerberg,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2315.jpg
2316,José Licio,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2316.jpg
2317,Juan Carlos Paz Sosa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2317.jpg
2318,Abel Roux,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2318.jpg
2319,Rogelio Guarnieri,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2319.jpg
2320,Roberto Fonseca,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2320.jpg
2322,Héctor Romero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2322.jpg
2323,Luis Minoli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2323.jpg
2324,Eduardo Pissanes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2324.jpg
2325,Eliseo Domínguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2325.jpg
2326,Héctor De los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2326.jpg
2327,Rodolfo Perreta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2327.jpg
2328,Luis Pereyra,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2328.jpg
2329,Nelson Flores,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2329.jpg
2331,Arcy Correa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2331.jpg
2332,A. Pereyra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2332.jpg
2333,Pedro Petrone Schiavone,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2333.jpg
2334,Antonio Quagliatta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2334.jpg
2335,Elías Dell' Avo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2335.jpg
2336,Héctor Montero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2336.jpg
2337,José Ramón Yanque,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2337.jpg
2338,Juan Carlos Benedussi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2338.jpg
2339,Juan Etcheverry,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2339.jpg
2340,José Lamas (a prueba),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2340.jpg
2345,Isabelino Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2345.jpg
2346,Maldonado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2346.jpg
2347,Julio Richieri,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2347.jpg
2349,Bergara,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2349.jpg
2350,Adolfo Erico,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2350.jpg
2351,Souza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2351.jpg
2352,José María Villadóniga,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2352.jpg
2353,Oscar Díaz,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2353.jpg
2354,Héctor Donapetri,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2354.jpg
2355,Mendilarzu,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2355.jpg
2356,Eulogio Yaguno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2356.jpg
2357,Bolívar Albistur,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2357.jpg
2358,Raúl Gotuzzo,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2358.jpg
2359,Bica,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2359.jpg
2360,Julio Rodas,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2360.jpg
2361,Antonio Azevedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2361.jpg
2362,Héctor Gualdoni,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2362.jpg
2363,Osvaldo Cluzet,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2363.jpg
2364,Blas Hipólito Baz Silva (jugador de Racing a préstamo),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2364.jpg
2365,Juan María Bermúdez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2365.jpg
2367,Gustavo Castrillón da Cunha,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2367.jpg
2368,Marcelo Lancieri Domenech,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2368.jpg
2369,Fabián Costello,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2369.jpg
2370,Federico Agnese,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2370.jpg
2371,Andrés Mur,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2371.jpg
2373,Uberfil González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2373.jpg
2374,Omar Tejera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2374.jpg
2375,A. de Cicco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2375.jpg
2377,Enrique Navarro,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2377.jpg
2380,Juan Mermies,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2380.jpg
2381,Eduardo Silvera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2381.jpg
2382,Mario Da Cunha,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2382.jpg
2383,Néstor Cerqueiro,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2383.jpg
2384,Julio César Benavídez (a prueba),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2384.jpg
2385,Enrique Arregui,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2385.jpg
2386,César Tonar,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2386.jpg
2387,Julio Arriola,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2387.jpg
2389,Jorge Pereyra De los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2389.jpg
2390,Orlando Bugallo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2390.jpg
2392,Jesús Quevedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2392.jpg
2393,Raúl Arándiga López,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2393.jpg
2394,Nicolás Panto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2394.jpg
2395,Washington Pereyra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2395.jpg
2396,Juan Francisco Medina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2396.jpg
2397,Roberto Dutruel,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2397.jpg
2398,Antonio Amado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2398.jpg
2400,Antonio Pelúa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2400.jpg
2401,Luis Recalde,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2401.jpg
2402,Roberto Leopardi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2402.jpg
2403,Juan José Rivero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2403.jpg
2404,Juan Cavali,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2404.jpg
2405,Antonio Medrano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2405.jpg
2406,Juan Mogordoy,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2406.jpg
2407,César Rodríguez Barboza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2407.jpg
2409,W. Velázquez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2409.jpg
2410,Juan Carlos Peón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2410.jpg
2411,Ruben Pedrozo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2411.jpg
2412,Julio Rosas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2412.jpg
2413,Juan Richard Morán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2413.jpg
2415,Héctor Arguello,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2415.jpg
2416,Santiago Homenchenko,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2416.jpg
2428,Luis Gualberto Maciel,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2428.jpg
2429,Antonio Soñora,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2429.jpg
2430,Luis Rivadavia,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2430.jpg
2431,Luis Angrisani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2431.jpg
2432,Daniel Di Bartolomeo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2432.jpg
2433,Alcides Gómez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2433.jpg
2434,Carlos Apratto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2434.jpg
2435,Luis Rocha,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2435.jpg
2436,Jorge Chessio,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2436.jpg
2437,Mario Areco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2437.jpg
2438,Diroza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2438.jpg
2439,Nélson Lacerda,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2439.jpg
2440,Euclides Sena,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2440.jpg
2441,Miguel Moreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2441.jpg
2442,Luis Mesa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2442.jpg
2443,Miguel Plá,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2443.jpg
2444,Gomensoro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2444.jpg
2445,Alberto Abelleira Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2445.jpg
2446,Fernando Caballero,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2446.jpg
2447,Daniel Allende,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2447.jpg
2448,Antonio Falcón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2448.jpg
2449,Jorge Sosa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2449.jpg
2450,Alberto Moreno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2450.jpg
2452,Zacarias,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2452.jpg
2453,Roberto Álvarez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2453.jpg
2455,Eduardo Belza Franco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2455.jpg
2456,Fredy Freire,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2456.jpg
2458,Luis Daniel Cupla Oviedo,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2458.jpg
2459,Gonzalo Vicente,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2459.jpg
2461,Fabián Alexander Díaz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2461.jpg
2462,Fernando López,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2462.jpg
2463,Randall Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2463.jpg
2464,Lucas Graneri,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2464.jpg
2465,Bruno Javier Barbato Téliz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2465.jpg
2466,Simón Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2466.jpg
2467,Fabio Gambetta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2467.jpg
2468,Marcelo Larrosa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2468.jpg
2469,Daniel Grillo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2469.jpg
2470,Juan José Bogado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2470.jpg
2471,Jorge Luis Amengual Bonnafon,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2471.jpg
2472,Marcelo Paglia,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2472.jpg
2473,Sergio Zamora,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2473.jpg
2474,Gonzalo Erik De Los Santos Olivera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2474.jpg
2475,Marcos Patricio Camarda Télis,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2475.jpg
2476,Ángel Cardozo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2476.jpg
2477,Fabián Ezequiel Borges De Los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2477.jpg
2478,Joaquín Darío Machado Arispe,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2478.jpg
2479,Carlos Andrés Jacques Coelho,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2479.jpg
2480,Fernando Rocha,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2480.jpg
2481,Oscar Alsina (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2481.jpg
2483,Renato Ferreira (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2483.jpg
2484,Sergio Acuña,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2484.jpg
2485,Antonio Zelenkov Silvestre (a prueba),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2485.jpg
2486,Miguel Filus,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2486.jpg
2487,Marcos Ramos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2487.jpg
2488,Guillermo González,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2488.jpg
2489,José Constanzo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2489.jpg
2490,Juan Manuel Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2490.jpg
2491,Lucas Pereira (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2491.jpg
2492,Rodrigo Pollero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2492.jpg
2493,Federico Omar Saroldi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2493.jpg
2494,Luis Laurino,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2494.jpg
2495,Nelson Gargiullo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2495.jpg
2496,Bruno Irigoin,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2496.jpg
2497,Elbio Garrasini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2497.jpg
2498,Manuel Martins,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2498.jpg
2499,Ricardo Guido,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2499.jpg
2500,Mario Altamirano,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2500.jpg
2502,Juan Peratto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2502.jpg
2503,Antonio Sacco,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2503.jpg
2504,Alfredo Kieffer,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2504.jpg
2505,Ángel Sánchez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2505.jpg
2506,Martín Ricardo Broli Gorgoroso,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2506.jpg
2507,Alberto Martínez Píriz,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2507.jpg
2508,José Alberto Gómez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2508.jpg
2509,Gustavo De Simone,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2509.jpg
2510,Héctor Viglio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2510.jpg
2512,Juan Carlos Da Rosa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2512.jpg
2513,Jean Belhot,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2513.jpg
2514,René Borjas (refuerzo de Uruguay Onward),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2514.jpg
2515,Agustín Héctor Castro Rodríguez (refuerzo de Lito),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2515.jpg
2516,Germán Montero,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2516.jpg
2517,Armand Doorn (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2517.jpg
2518,Martin Duplex Kanga (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2518.jpg
2519,Marciano Rolando Chilavert González (a prueba),1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2519.jpg
2520,Nazaire Michel Tatap (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2520.jpg
2521,Luis Ademir Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2521.jpg
2522,Agustín Rodríguez Canobra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2522.jpg
2523,Cristian Fabián Callejas Rodríguez (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2523.jpg
2525,Matías Ferreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2525.jpg
2526,Luis Jaime,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2526.jpg
2527,Asdrúbal Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2527.jpg
2528,Héctor Biglio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2528.jpg
2529,Alfred Herfield,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2529.jpg
2530,A. Blanco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2530.jpg
2531,Jorge Chanes,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2531.jpg
2532,Sebastián Javier Rodríguez Iriarte,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2532.jpg
2534,P. Seoane,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2534.jpg
2536,Meirán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2536.jpg
2537,Anderson Michael Bonette Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2537.jpg
2538,Manuel Souto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2538.jpg
2539,Damián Costa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2539.jpg
2540,Facundo Vega,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2540.jpg
2541,Simón Changa Bass,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2541.jpg
2542,Franco Natanel García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2542.jpg
2543,Matías Alarcón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2543.jpg
2544,J. Bonomi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2544.jpg
2545,M. Mino,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2545.jpg
2546,Federico Antúnez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2546.jpg
2547,Agustín Nadruz Blanco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2547.jpg
2548,Miguel Merentiel,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2548.jpg
2549,Álvaro Acevedo Fagúndez Suárez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2549.jpg
2550,Maximiliano Ramos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2550.jpg
2551,Anyelo Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2551.jpg
2552,Júnior Núñez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2552.jpg
2553,Cristian Martín Higuimaran Alegre,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2553.jpg
2554,Luis Iván Cartés Maidana,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2554.jpg
2555,Armando Méndez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\2555.jpg
